PC,Eigenvalue,Explained variance ratio,Cumulative explained variance
457,6.395981571152793e-06,1.1399485929239949e-08,0.9999999504524129
458,5.718456323214396e-06,1.0191940309438153e-08,0.9999999606443531
459,5.177993919185183e-06,9.228680252873641e-09,0.9999999698730334
460,4.0660492315447465e-06,7.2468737576798705e-09,0.9999999771199072
461,3.7689678537709944e-06,6.717388963501403e-09,0.9999999838372962
462,3.3756102642451587e-06,6.01631216128177e-09,0.9999999898536083
463,3.097352112222085e-06,5.5203757903907535e-09,0.9999999953739841
464,2.3181368555550025e-06,4.131589213161057e-09,0.9999999995055733
465,1.3565643071827113e-07,2.4177892884471283e-10,0.9999999997473522
466,8.13155301634008e-08,1.4492775371760526e-10,0.99999999989228
467,5.75916099629993e-08,1.0264487789903957e-10,0.9999999999949248
468,2.0856157222928703e-09,3.7171694157639764e-12,0.999999999998642
469,6.057560163411301e-10,1.0796321265179262e-12,0.9999999999997216
470,1.5688256842680469e-10,2.7961003505550295e-13,1.000000000000001
471,4.847591160744037e-15,8.639807137163107e-18,1.000000000000001
472,3.5241534641098833e-15,6.281059033658547e-18,1.000000000000001
473,3.1984774404085206e-15,5.7006103240470586e-18,1.000000000000001
474,2.9445106011250526e-15,5.2479680863078345e-18,1.000000000000001
475,2.8119554254252707e-15,5.011716489359402e-18,1.000000000000001
476,2.7111314002623705e-15,4.832018964688976e-18,1.000000000000001
477,2.5995408494185234e-15,4.633132382539038e-18,1.000000000000001
478,2.4225994289805938e-15,4.3177716814264545e-18,1.000000000000001
479,2.4202679669573632e-15,4.313616342917e-18,1.000000000000001
480,2.3102495573844588e-15,4.11753177045041e-18,1.000000000000001
481,2.200432886319607e-15,3.921806754254949e-18,1.000000000000001
482,2.1866178616253607e-15,3.897184391313122e-18,1.000000000000001
483,2.072680029796707e-15,3.694114276696649e-18,1.000000000000001
484,1.9874998129316687e-15,3.542298535390878e-18,1.000000000000001
485,1.7898878413281065e-15,3.1900969437064675e-18,1.000000000000001
486,1.7763518136729402e-15,3.165971834045612e-18,1.000000000000001
487,1.6608827675080675e-15,2.9601726533606715e-18,1.000000000000001
488,1.5937032628333297e-15,2.8404393786859986e-18,1.000000000000001
489,1.5307503323029098e-15,2.7282390795133733e-18,1.000000000000001
490,1.4979906552681423e-15,2.6698518760404014e-18,1.000000000000001
491,1.4554666163834983e-15,2.594061760398686e-18,1.000000000000001
492,1.4411128789056617e-15,2.5684792557291e-18,1.000000000000001
493,1.302327403848213e-15,2.3211234663947793e-18,1.000000000000001
494,1.1301573577198347e-15,2.0142667319837545e-18,1.000000000000001
495,1.0865050475000312e-15,1.936465711046826e-18,1.000000000000001
496,1.055890804421909e-15,1.881902290355092e-18,1.000000000000001
497,1.0328831267755346e-15,1.8408959655749752e-18,1.000000000000001
498,1.0163155847378017e-15,1.811367821967897e-18,1.000000000000001
499,9.967835774786155e-16,1.776556145379408e-18,1.000000000000001
500,9.770852002233243e-16,1.7414479494203506e-18,1.000000000000001
501,8.807587696774603e-16,1.569766436988542e-18,1.000000000000001
502,8.108671885371946e-16,1.4451994589699999e-18,1.000000000000001
503,7.989262286057438e-16,1.4239172205510956e-18,1.000000000000001
504,7.155020201072836e-16,1.2752311931827004e-18,1.000000000000001
505,6.9697755310064065e-16,1.2422152442404278e-18,1.000000000000001
506,5.350421614228447e-16,9.535996192044287e-19,1.000000000000001
507,4.767293738321315e-16,8.496693945406822e-19,1.000000000000001
508,3.9414450893298837e-16,7.024793198175174e-19,1.000000000000001
509,3.8936186214324573e-16,6.939552623014528e-19,1.000000000000001
510,3.7840062239331325e-16,6.744191681294585e-19,1.000000000000001
511,3.580921188577054e-16,6.38223550971613e-19,1.000000000000001
512,3.2999657736484916e-16,5.881491837522486e-19,1.000000000000001
513,3.1834427573801663e-16,5.673814177790899e-19,1.000000000000001
514,2.4168527139706024e-16,4.3075293759777943e-19,1.000000000000001
515,1.3702079796956522e-16,2.4421062523258087e-19,1.000000000000001
516,1.295952532895305e-16,2.30976160568271e-19,1.000000000000001
517,6.006458726929804e-17,1.0705243750390586e-19,1.000000000000001
518,4.1357095532263886e-17,7.371028564569515e-20,1.000000000000001
519,4.043800326993613e-17,7.207219785642872e-20,1.000000000000001
520,1.8473269369474172e-17,3.292469997008212e-20,1.000000000000001
521,0.0,0.0,1.000000000000001
522,0.0,0.0,1.000000000000001
523,0.0,0.0,1.000000000000001
524,0.0,0.0,1.000000000000001
525,0.0,0.0,1.000000000000001
526,0.0,0.0,1.000000000000001
527,0.0,0.0,1.000000000000001
528,0.0,0.0,1.000000000000001
529,0.0,0.0,1.000000000000001
530,0.0,0.0,1.000000000000001
531,0.0,0.0,1.000000000000001
532,0.0,0.0,1.000000000000001
533,0.0,0.0,1.000000000000001
534,0.0,0.0,1.000000000000001
535,0.0,0.0,1.000000000000001
536,0.0,0.0,1.000000000000001
537,0.0,0.0,1.000000000000001
538,0.0,0.0,1.000000000000001
539,0.0,0.0,1.000000000000001
540,0.0,0.0,1.000000000000001
541,0.0,0.0,1.000000000000001
542,0.0,0.0,1.000000000000001
543,0.0,0.0,1.000000000000001
544,0.0,0.0,1.000000000000001
545,0.0,0.0,1.000000000000001
546,0.0,0.0,1.000000000000001
547,0.0,0.0,1.000000000000001
548,0.0,0.0,1.000000000000001
549,0.0,0.0,1.000000000000001
550,0.0,0.0,1.000000000000001
551,0.0,0.0,1.000000000000001
552,0.0,0.0,1.000000000000001
553,0.0,0.0,1.000000000000001
554,0.0,0.0,1.000000000000001
555,0.0,0.0,1.000000000000001
556,0.0,0.0,1.000000000000001
557,0.0,0.0,1.000000000000001
558,0.0,0.0,1.000000000000001
559,0.0,0.0,1.000000000000001
560,0.0,0.0,1.000000000000001
561,0.0,0.0,1.000000000000001
